course_number,weekday,room,note,exam,test,tutorium,room_id,start_time,end_time,room_capacity,calendar_week
340.100,Di.,HS 18,,False,False,False,0,2024-04-09 10:15:00,2024-04-09 11:45:00,164,15
340.100,Di.,HS 18,,False,False,False,0,2024-04-16 10:15:00,2024-04-16 11:45:00,164,16
340.100,Di.,HS 18,,False,False,False,0,2024-04-23 10:15:00,2024-04-23 11:45:00,164,17
340.100,Di.,HS 18,,False,False,False,0,2024-05-07 10:15:00,2024-05-07 11:45:00,164,19
340.100,Di.,HS 18,,False,False,False,0,2024-05-14 10:15:00,2024-05-14 11:45:00,164,20
340.100,Di.,HS 18,,False,False,False,0,2024-06-04 10:15:00,2024-06-04 11:45:00,164,23
340.100,Di.,HS 18,,False,False,False,0,2024-06-11 10:15:00,2024-06-11 11:45:00,164,24
340.100,Di.,HS 18,,False,False,False,0,2024-06-18 10:15:00,2024-06-18 11:45:00,164,25
531.163,Fr.,HS 18,1. Teilklausur,True,False,False,0,2024-04-26 10:15:00,2024-04-26 12:45:00,164,17
531.160,Di.,HS 18,,False,False,False,0,2024-07-02 10:15:00,2024-07-02 11:45:00,164,27
256.906,Do.,HS 18,,False,False,False,0,2024-07-11 09:00:00,2024-07-11 18:00:00,164,28
239.141,Mi.,HS 18,NK,True,False,False,0,2024-07-10 13:45:00,2024-07-10 15:15:00,164,28
376.027,Mo.,HS 18,EXAM,True,False,False,0,2024-08-26 10:15:00,2024-08-26 11:45:00,164,35
257.350,Do.,HS 18,,False,False,False,0,2024-03-21 15:30:00,2024-03-21 17:00:00,164,12
257.320,Do.,HS 18,,False,False,False,0,2024-03-21 13:45:00,2024-03-21 15:15:00,164,12
257.320,Mo.,HS 18,,False,False,False,0,2025-02-03 13:45:00,2025-02-03 15:15:00,164,6
364.000,Di.,HS 18,Introduction and Course Overview,False,False,False,0,2024-03-05 13:45:00,2024-03-05 15:15:00,164,10
364.000,Di.,HS 18,Transformations and Projections,False,False,False,0,2024-03-12 13:45:00,2024-03-12 15:15:00,164,11
364.000,Di.,HS 18,Raster Algorithms and Depth Handling,False,False,False,0,2024-03-19 13:45:00,2024-03-19 15:15:00,164,12
364.000,Di.,HS 18,Local Shading and Illumination,False,False,False,0,2024-04-09 13:45:00,2024-04-09 15:15:00,164,15
364.000,Di.,HS 18,Texture Mapping Basics,False,False,False,0,2024-04-16 13:45:00,2024-04-16 15:15:00,164,16
364.000,Di.,HS 18,Advanced Texture Mapping & Graphics Pipelines,False,False,False,0,2024-04-23 13:45:00,2024-04-23 15:15:00,164,17
364.000,Di.,HS 18,Intermediate Exam,True,False,False,0,2024-04-30 13:45:00,2024-04-30 15:15:00,164,18
364.000,Di.,HS 18,Global Illumination I: Raytracing,False,False,False,0,2024-05-07 13:45:00,2024-05-07 15:15:00,164,19
364.000,Di.,HS 18,Global Illumination II: Radiosity,False,False,False,0,2024-05-14 13:45:00,2024-05-14 15:15:00,164,20
364.000,Di.,HS 18,Volume Rendering,False,False,False,0,2024-05-28 13:45:00,2024-05-28 15:15:00,164,22
364.000,Di.,HS 18,Scientific Data Visualization,False,False,False,0,2024-06-04 13:45:00,2024-06-04 15:15:00,164,23
364.000,Di.,HS 18,Curves and Surfaces,False,False,False,0,2024-06-11 13:45:00,2024-06-11 15:15:00,164,24
364.000,Di.,HS 18,Basics of Animation,False,False,False,0,2024-06-18 13:45:00,2024-06-18 15:15:00,164,25
364.000,Di.,HS 18,Final Exam,True,False,False,0,2024-06-25 13:45:00,2024-06-25 15:15:00,164,26
258.300,Mi.,HS 18,"DKE: Introduction,  DBS: Concurrency Control",False,False,False,0,2024-03-06 12:00:00,2024-03-06 13:30:00,164,10
258.300,Mi.,HS 18,"DBS: Recovery, Query Optimization",False,False,False,0,2024-03-13 12:00:00,2024-03-13 13:30:00,164,11
258.300,Mi.,HS 18,DBS: OO & OR DBS,False,False,False,0,2024-03-20 12:00:00,2024-03-20 13:30:00,164,12
258.300,Mi.,HS 18,DBS: Distributed DBS,False,False,False,0,2024-04-10 12:00:00,2024-04-10 13:30:00,164,15
258.300,Mi.,HS 18,DBS: Fortsetzung Distributed DBS;  NoSQL Stores and NewSQL DBMS,False,False,False,0,2024-04-17 12:00:00,2024-04-17 13:30:00,164,16
258.300,Mi.,HS 18,"WebIS: XML, DBS: Temporal DBS",False,False,False,0,2024-04-24 12:00:00,2024-04-24 13:30:00,164,17
258.300,Mi.,HS 18,DBS: Active DBS and BREs,False,False,False,0,2024-05-08 12:00:00,2024-05-08 13:30:00,164,19
258.300,Mi.,HS 18,DBS: Deductive DBS; KBS: Introduction,False,False,False,0,2024-05-15 12:00:00,2024-05-15 13:30:00,164,20
258.300,Mi.,HS 18,"KBS: Logic-based Knowl. Repr & Reas, Heuristic Search, Gen. Algo.",False,False,False,0,2024-05-22 12:00:00,2024-05-22 13:30:00,164,21
258.300,Mi.,HS 18,"KBS: Constraint Satisfaction,  Artificial Neural Nets",False,False,False,0,2024-05-29 12:00:00,2024-05-29 13:30:00,164,22
258.300,Mi.,HS 18,WebIS: Semantic Web,False,False,False,0,2024-06-05 12:00:00,2024-06-05 13:30:00,164,23
258.300,Mi.,HS 18,BI: Data Warehousing,False,False,False,0,2024-06-12 12:00:00,2024-06-12 13:30:00,164,24
258.300,Mi.,HS 18,BI: Data Mining,False,False,False,0,2024-06-19 12:00:00,2024-06-19 13:30:00,164,25
258.300,Mi.,HS 18,(Reservetermin),False,False,False,0,2024-06-26 12:00:00,2024-06-26 13:30:00,164,26
258.410,Mo.,HS 18,Kick-off,False,False,False,0,2024-03-04 12:00:00,2024-03-04 13:30:00,164,10
258.410,Mo.,HS 18,Knowledge Discovery from Data,False,False,False,0,2024-03-11 12:00:00,2024-03-11 13:30:00,164,11
258.410,Mo.,HS 18,"Data, Measurements, and Data Preprocessing",False,False,False,0,2024-03-18 12:00:00,2024-03-18 13:30:00,164,12
258.410,Mo.,HS 18,Pattern Mining,False,False,False,0,2024-04-08 12:00:00,2024-04-08 13:30:00,164,15
258.410,Mo.,HS 18,Classification,False,False,False,0,2024-04-15 12:00:00,2024-04-15 13:30:00,164,16
258.410,Mo.,HS 18,Cluster Analysis / Outlier Detection,False,False,False,0,2024-04-22 12:00:00,2024-04-22 13:30:00,164,17
258.410,Mo.,HS 18,Q & A / Exam Preparation,True,False,False,0,2024-04-29 12:00:00,2024-04-29 13:30:00,164,18
258.410,Mo.,HS 18,Deep Learning,False,False,False,0,2024-05-13 12:00:00,2024-05-13 13:30:00,164,20
258.410,Mo.,HS 18,Text Mining and Natural Language Processing,False,False,False,0,2024-05-27 12:00:00,2024-05-27 13:30:00,164,22
258.410,Mo.,HS 18,Web and Graph Mining,False,False,False,0,2024-06-03 12:00:00,2024-06-03 13:30:00,164,23
258.410,Mo.,HS 18,Process Mining / Time Series Analysis,False,False,False,0,2024-06-10 12:00:00,2024-06-10 13:30:00,164,24
258.410,Mo.,HS 18,Q & A / Exam Preparation,True,False,False,0,2024-06-17 12:00:00,2024-06-17 13:30:00,164,25
371.000,Do.,HS 18,,False,False,False,0,2024-03-07 08:30:00,2024-03-07 10:00:00,164,10
371.000,Mi.,HS 18,,False,False,False,0,2024-03-13 08:30:00,2024-03-13 10:00:00,164,11
371.000,Do.,HS 18,,False,False,False,0,2024-03-14 08:30:00,2024-03-14 10:00:00,164,11
371.000,Mi.,HS 18,,False,False,False,0,2024-03-20 08:30:00,2024-03-20 10:00:00,164,12
371.000,Do.,HS 18,,False,False,False,0,2024-03-21 08:30:00,2024-03-21 10:00:00,164,12
371.000,Mi.,HS 18,,False,False,False,0,2024-04-10 08:30:00,2024-04-10 10:00:00,164,15
371.000,Do.,HS 18,,False,False,False,0,2024-04-11 08:30:00,2024-04-11 10:00:00,164,15
371.000,Mi.,HS 18,,False,False,False,0,2024-04-17 08:30:00,2024-04-17 10:00:00,164,16
371.000,Do.,HS 18,,False,False,False,0,2024-04-18 08:30:00,2024-04-18 10:00:00,164,16
371.000,Mi.,HS 18,,False,False,False,0,2024-04-24 08:30:00,2024-04-24 10:00:00,164,17
371.000,Do.,HS 18,,False,False,False,0,2024-04-25 08:30:00,2024-04-25 10:00:00,164,17
371.000,Do.,HS 18,,False,False,False,0,2024-05-02 08:30:00,2024-05-02 10:00:00,164,18
371.000,Mi.,HS 18,,False,False,False,0,2024-05-08 08:30:00,2024-05-08 10:00:00,164,19
371.000,Mi.,HS 18,,False,False,False,0,2024-05-15 08:30:00,2024-05-15 10:00:00,164,20
371.000,Do.,HS 18,,False,False,False,0,2024-05-16 08:30:00,2024-05-16 10:00:00,164,20
371.000,Mi.,HS 18,,False,False,False,0,2024-05-22 08:30:00,2024-05-22 10:00:00,164,21
371.000,Do.,HS 18,,False,False,False,0,2024-05-23 08:30:00,2024-05-23 10:00:00,164,21
371.000,Mi.,HS 18,,False,False,False,0,2024-05-29 08:30:00,2024-05-29 10:00:00,164,22
371.000,Mi.,HS 18,,False,False,False,0,2024-06-05 08:30:00,2024-06-05 10:00:00,164,23
371.000,Do.,HS 18,,False,False,False,0,2024-06-06 08:30:00,2024-06-06 10:00:00,164,23
371.000,Mi.,HS 18,,False,False,False,0,2024-06-12 08:30:00,2024-06-12 10:00:00,164,24
371.000,Do.,HS 18,,False,False,False,0,2024-06-13 08:30:00,2024-06-13 10:00:00,164,24
371.000,Mi.,HS 18,,False,False,False,0,2024-06-19 08:30:00,2024-06-19 10:00:00,164,25
371.000,Do.,HS 18,,False,False,False,0,2024-06-20 08:30:00,2024-06-20 10:00:00,164,25
371.000,Mi.,HS 18,,False,False,False,0,2024-06-26 08:30:00,2024-06-26 10:00:00,164,26
371.000,Do.,HS 18,,False,False,False,0,2024-06-27 08:30:00,2024-06-27 10:00:00,164,26
239.124,Fr.,HS 18,NK,True,False,False,0,2024-07-12 13:45:00,2024-07-12 15:15:00,164,28
239.125,Mo.,HS 18,NK,True,False,False,0,2024-07-01 17:15:00,2024-07-01 18:45:00,164,27
239.126,Mo.,HS 18,NK,True,False,False,0,2024-07-01 17:15:00,2024-07-01 18:45:00,164,27
239.300,Fr.,HS 18,Klausur,True,False,False,0,2024-07-05 12:00:00,2024-07-05 13:30:00,164,27
259.002,Di.,HS 18,"Kurs Übersicht, Python Installation",False,False,False,0,2024-03-05 12:00:00,2024-03-05 13:30:00,164,10
259.002,Di.,HS 18,Einführung in Python + Einfache Programme,False,False,False,0,2024-03-12 12:00:00,2024-03-12 13:30:00,164,11
259.002,Di.,HS 18,"Präsenztermin, Video Einheit: Bedingungen - If/Else",False,False,False,0,2024-04-09 12:00:00,2024-04-09 13:30:00,164,15
259.002,Di.,HS 18,"Präsenztermin, Video Einheit: Collections",False,False,False,0,2024-04-23 12:00:00,2024-04-23 13:30:00,164,17
259.002,Di.,HS 18,"Präsenztermin, Video Einheit: Dateien, Module, Bibliotheken I",False,False,False,0,2024-05-14 12:00:00,2024-05-14 13:30:00,164,20
259.002,Di.,HS 18,"Präsenztermin, Video Einheit: Bibliotheken III",False,False,False,0,2024-06-04 12:00:00,2024-06-04 13:30:00,164,23
259.002,Di.,HS 18,"Präsenztermin, Video Einheit: Einführung in Java",False,False,False,0,2024-06-18 12:00:00,2024-06-18 13:30:00,164,25
243.115,Fr.,HS 18,,False,False,False,0,2024-03-08 08:30:00,2024-03-08 11:45:00,164,10
243.115,Fr.,HS 18,,False,False,False,0,2024-03-22 08:30:00,2024-03-22 11:45:00,164,12
243.115,Fr.,HS 18,,False,False,False,0,2024-04-12 08:30:00,2024-04-12 11:45:00,164,15
243.115,Fr.,HS 18,,False,False,False,0,2024-04-19 08:30:00,2024-04-19 11:45:00,164,16
243.115,Fr.,HS 18,,False,False,False,0,2024-05-03 08:30:00,2024-05-03 11:45:00,164,18
243.115,Fr.,HS 18,,False,False,False,0,2024-05-17 08:30:00,2024-05-17 11:45:00,164,20
325.004,Mi.,HS 18,,False,False,False,0,2024-03-06 10:15:00,2024-03-06 11:45:00,164,10
325.004,Mi.,HS 18,,False,False,False,0,2024-03-13 10:15:00,2024-03-13 11:45:00,164,11
325.004,Mi.,HS 18,,False,False,False,0,2024-03-20 10:15:00,2024-03-20 11:45:00,164,12
325.004,Mi.,HS 18,,False,False,False,0,2024-04-10 10:15:00,2024-04-10 11:45:00,164,15
325.004,Mi.,HS 18,,False,False,False,0,2024-04-17 10:15:00,2024-04-17 11:45:00,164,16
325.004,Mi.,HS 18,,False,False,False,0,2024-04-24 10:15:00,2024-04-24 11:45:00,164,17
325.004,Mi.,HS 18,,False,False,False,0,2024-05-08 10:15:00,2024-05-08 11:45:00,164,19
325.004,Mi.,HS 18,,False,False,False,0,2024-05-15 10:15:00,2024-05-15 11:45:00,164,20
325.004,Mi.,HS 18,,False,False,False,0,2024-05-22 10:15:00,2024-05-22 11:45:00,164,21
325.004,Mi.,HS 18,,False,False,False,0,2024-05-29 10:15:00,2024-05-29 11:45:00,164,22
325.004,Mi.,HS 18,,False,False,False,0,2024-06-05 10:15:00,2024-06-05 11:45:00,164,23
325.004,Mi.,HS 18,,False,False,False,0,2024-06-12 10:15:00,2024-06-12 11:45:00,164,24
325.004,Mi.,HS 18,,False,False,False,0,2024-06-19 10:15:00,2024-06-19 11:45:00,164,25
325.004,Di.,HS 18,Klausur,True,False,False,0,2024-07-09 08:30:00,2024-07-09 10:00:00,164,28
340.400,Di.,HS 18,,False,False,False,0,2024-03-05 15:30:00,2024-03-05 17:00:00,164,10
340.400,Di.,HS 18,,False,False,False,0,2024-03-12 15:30:00,2024-03-12 17:00:00,164,11
340.400,Di.,HS 18,,False,False,False,0,2024-04-09 15:30:00,2024-04-09 17:00:00,164,15
340.400,Di.,HS 18,,False,False,False,0,2024-04-16 15:30:00,2024-04-16 17:00:00,164,16
340.400,Di.,HS 18,,False,False,False,0,2024-04-23 15:30:00,2024-04-23 17:00:00,164,17
340.400,Di.,HS 18,,False,False,False,0,2024-05-07 15:30:00,2024-05-07 17:00:00,164,19
340.400,Di.,HS 18,,False,False,False,0,2024-05-14 15:30:00,2024-05-14 17:00:00,164,20
340.400,Di.,HS 18,,False,False,False,0,2024-05-28 15:30:00,2024-05-28 17:00:00,164,22
340.400,Di.,HS 18,,False,False,False,0,2024-06-11 15:30:00,2024-06-11 17:00:00,164,24
340.400,Di.,HS 18,,False,False,False,0,2024-06-18 15:30:00,2024-06-18 17:00:00,164,25
346.202,Di.,HS 18,Final Exam,True,False,False,0,2024-07-02 12:00:00,2024-07-02 14:00:00,164,27
346.203,Di.,HS 18,Final Exam,True,False,False,0,2024-07-02 12:00:00,2024-07-02 14:00:00,164,27
531.240,Do.,HS 18,1. Nachtest,False,True,False,0,2024-05-23 15:30:00,2024-05-23 16:15:00,164,21
531.241,Do.,HS 18,1. Nachtest,False,True,False,0,2024-05-23 15:30:00,2024-05-23 16:15:00,164,21
531.242,Do.,HS 18,1. Nachtest,False,True,False,0,2024-05-23 15:30:00,2024-05-23 16:15:00,164,21
243.001,Mi.,HS 18,Nachklausur ab 15:30 Uhr,True,False,False,0,2024-07-03 15:30:00,2024-07-03 18:45:00,164,27
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-03-11 17:15:00,2024-03-11 18:45:00,164,11
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-03-18 17:15:00,2024-03-18 18:45:00,164,12
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-04-08 17:15:00,2024-04-08 18:45:00,164,15
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-04-15 17:15:00,2024-04-15 18:45:00,164,16
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-04-29 17:15:00,2024-04-29 18:45:00,164,18
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-05-06 17:15:00,2024-05-06 18:45:00,164,19
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-05-13 17:15:00,2024-05-13 18:45:00,164,20
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-05-27 17:15:00,2024-05-27 18:45:00,164,22
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-06-03 17:15:00,2024-06-03 18:45:00,164,23
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-06-10 17:15:00,2024-06-10 18:45:00,164,24
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-06-17 17:15:00,2024-06-17 18:45:00,164,25
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-06-24 17:15:00,2024-06-24 18:45:00,164,26
360.001,Di.,HS 18,,False,False,False,0,2024-06-25 10:15:00,2024-06-25 11:45:00,164,26
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-07-08 15:30:00,2024-07-08 17:00:00,164,28
256.300,Di.,HS 18,"Klausur - Teil 2, Anmeldung geöffnet - bitte 15 Min. vor Klausurbeginn in den Hörsaal kommen!",True,False,False,0,2024-06-25 12:00:00,2024-06-25 13:30:00,164,26
345.130,Mi.,HS 18,,False,False,False,0,2024-06-26 10:15:00,2024-06-26 11:45:00,164,26
345.130,Do.,HS 18,,False,False,False,0,2024-06-27 10:15:00,2024-06-27 11:45:00,164,26
249.443,Di.,HS 18,Nachklausur,True,False,False,0,2024-07-09 10:15:00,2024-07-09 11:45:00,164,28
136.309,Mo.,HS 18,,False,False,False,0,2024-03-11 13:45:00,2024-03-11 15:15:00,164,11
136.309,Mo.,HS 18,,False,False,False,0,2024-03-18 13:45:00,2024-03-18 15:15:00,164,12
136.309,Mo.,HS 18,,False,False,False,0,2024-04-08 13:45:00,2024-04-08 15:15:00,164,15
136.309,Mo.,HS 18,,False,False,False,0,2024-04-15 13:45:00,2024-04-15 15:15:00,164,16
136.309,Mo.,HS 18,,False,False,False,0,2024-04-22 13:45:00,2024-04-22 15:15:00,164,17
136.309,Mo.,HS 18,,False,False,False,0,2024-04-29 13:45:00,2024-04-29 15:15:00,164,18
136.309,Mo.,HS 18,,False,False,False,0,2024-05-06 13:45:00,2024-05-06 15:15:00,164,19
136.309,Mo.,HS 18,,False,False,False,0,2024-05-13 13:45:00,2024-05-13 15:15:00,164,20
136.309,Mo.,HS 18,,False,False,False,0,2024-05-27 13:45:00,2024-05-27 15:15:00,164,22
136.309,Mo.,HS 18,,False,False,False,0,2024-06-03 13:45:00,2024-06-03 15:15:00,164,23
136.309,Mo.,HS 18,,False,False,False,0,2024-06-10 13:45:00,2024-06-10 15:15:00,164,24
136.309,Mo.,HS 18,,False,False,False,0,2024-06-17 13:45:00,2024-06-17 15:15:00,164,25
136.309,Mo.,HS 18,Klausur,True,False,False,0,2024-06-24 13:45:00,2024-06-24 15:15:00,164,26
531.120,Do.,HS 18,,False,False,False,0,2024-03-07 10:15:00,2024-03-07 11:45:00,164,10
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-03-07 12:00:00,2024-03-07 13:30:00,164,10
531.120,Do.,HS 18,,False,False,False,0,2024-03-14 10:15:00,2024-03-14 11:45:00,164,11
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-03-14 12:00:00,2024-03-14 13:30:00,164,11
531.120,Do.,HS 18,,False,False,False,0,2024-03-21 10:15:00,2024-03-21 11:45:00,164,12
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-03-21 12:00:00,2024-03-21 13:30:00,164,12
531.120,Do.,HS 18,,False,False,False,0,2024-04-11 10:15:00,2024-04-11 11:45:00,164,15
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-04-11 12:00:00,2024-04-11 13:30:00,164,15
531.120,Do.,HS 18,,False,False,False,0,2024-04-18 10:15:00,2024-04-18 11:45:00,164,16
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-04-18 12:00:00,2024-04-18 13:30:00,164,16
531.120,Do.,HS 18,,False,False,False,0,2024-04-25 10:15:00,2024-04-25 11:45:00,164,17
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-04-25 12:00:00,2024-04-25 13:30:00,164,17
531.120,Do.,HS 18,,False,False,False,0,2024-05-02 10:15:00,2024-05-02 11:45:00,164,18
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-05-02 12:00:00,2024-05-02 13:30:00,164,18
531.120,Do.,HS 18,,False,False,False,0,2024-05-16 10:15:00,2024-05-16 11:45:00,164,20
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-05-16 12:00:00,2024-05-16 13:30:00,164,20
531.120,Do.,HS 18,,False,False,False,0,2024-05-23 10:15:00,2024-05-23 11:45:00,164,21
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-05-23 12:00:00,2024-05-23 13:30:00,164,21
531.120,Do.,HS 18,,False,False,False,0,2024-06-06 10:15:00,2024-06-06 11:45:00,164,23
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-06-06 12:00:00,2024-06-06 13:30:00,164,23
531.120,Do.,HS 18,,False,False,False,0,2024-06-13 10:15:00,2024-06-13 11:45:00,164,24
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-06-13 12:00:00,2024-06-13 13:30:00,164,24
531.120,Do.,HS 18,,False,False,False,0,2024-06-20 10:15:00,2024-06-20 11:45:00,164,25
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-06-20 12:00:00,2024-06-20 13:30:00,164,25
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-06-27 12:00:00,2024-06-27 13:30:00,164,26
368.102,Fr.,HS 18,,False,False,False,0,2024-07-12 10:15:00,2024-07-12 11:45:00,164,28
358.001,Mi.,HS 18,Klausurtermin,True,False,False,0,2024-07-03 08:30:00,2024-07-03 11:45:00,164,27
324.820,Mi.,HS 18,Exam,True,False,False,0,2024-07-03 12:00:00,2024-07-03 15:15:00,164,27
357.121,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26
357.122,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26
357.123,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26
357.124,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26
357.125,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26
357.126,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26
357.128,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26
245.312,Mi.,HS 18,Final Exam,True,False,False,0,2024-06-26 15:30:00,2024-06-26 17:00:00,164,26
245.311,Mi.,HS 18,Final Exam,True,False,False,0,2024-06-26 13:45:00,2024-06-26 15:15:00,164,26
381.013,Mo.,HS 18,Exam - please register in KUSSS,True,False,False,0,2024-07-08 13:45:00,2024-07-08 15:15:00,164,28
150.031,Di.,HS 18,Klausur,True,False,False,0,2024-05-21 16:15:00,2024-05-21 17:15:00,164,21
343.355,Fr.,HS 18,,False,False,False,0,2024-06-14 10:15:00,2024-06-14 11:45:00,164,24
